event_id,long,lat,eiso,dist,angle,time_utc,seen,obs_time,end_time
1761,5.235,-0.375,2.2599999999999998e+51,888000.0,34.763,2011-10-31 12:03:58.429,False,-1,-1
1762,0.823,-0.718,4.8800000000000005e+50,921000.0,7.145,2011-12-31 14:37:47.262,True,18,78
1763,1.571,-0.278,3.32e+50,11800000.0,81.438,2011-10-27 08:59:48.396,False,-1,-1
1764,3.434,-0.38,3.88e+49,628000.0,28.732,2011-10-29 20:46:06.828,True,1,61
1765,5.16,-0.241,5.29e+48,171000.0,72.72,2012-05-11 10:46:43.181,False,-1,-1
1766,5.755,-0.502,7.719999999999991e+50,1060000.0,25.455,2011-10-25 19:19:50.185,True,15,75
1767,1.129,-0.229,7.8e+46,238000.0,82.504,2011-12-25 09:36:24.349,False,-1,-1
1768,3.66,1.004,4.18e+50,474000.0,48.708,2011-09-15 20:53:31.925,True,2789,2849
1769,1.082,0.083,2.45e+50,405000.0,20.842,2012-05-16 06:49:56.310,True,1,61
1770,0.337,0.259,1.54e+52,263000.0,40.966,2011-10-07 19:49:15.363,True,1,61
1771,5.196,-1.031,3.88e+49,572000.0,32.079,2012-06-18 23:32:01.314,True,1,61
1772,5.355,-0.623,1.67e+50,238000.0,57.285,2012-04-21 02:32:13.223,False,-1,-1
1773,1.945,-1.303,4.1900000000000004e+49,480000.0,48.578,2011-09-15 21:37:23.451,False,-1,-1
1774,1.416,-0.239,1.2199999999999999e+51,436000.0,52.448,2012-07-19 13:23:48.553,False,-1,-1
1775,6.098,-0.281,3.86e+51,307000.0,55.027,2012-05-22 17:06:50.604,False,-1,-1
1776,0.805,0.96,2.1e+50,613000.0,41.888,2012-09-10 08:50:17.346,False,-1,-1
1777,1.903,1.168,4.520000000000001e+50,717000.0,36.562,2012-08-23 20:00:47.099,True,1182,1242
1778,4.927,0.627,1.54e+51,1060000.0,39.053,2012-01-12 16:45:13.313,False,-1,-1
1779,1.731,1.179,7.719999999999991e+50,919000.0,21.754,2011-11-20 15:09:42.993,True,1,61
1780,2.482,-0.675,1.2199999999999999e+51,677000.0,64.545,2012-07-07 08:30:30.372,False,-1,-1
1781,5.649,0.954,2.1e+50,523000.0,56.906,2012-03-01 17:45:35.135,True,2,62
1782,3.981,0.234,5.25e+51,684000.0,41.186,2012-01-28 17:21:36.743,True,944,1004
1783,3.595,-0.441,6.17e+48,253000.0,33.276,2012-01-30 19:43:31.831,False,-1,-1
1784,2.436,0.933,4.5300000000000003e+49,6130000.0,38.044,2012-03-21 17:06:51.318,False,-1,-1
1785,5.863,-1.076,2.6599999999999997e+47,636000.0,17.841,2012-06-15 16:05:16.830,True,1,61
1786,0.324,0.787,1.14e+50,499000.0,32.202,2011-10-01 08:21:12.642,True,459,519
1787,1.237,0.507,6.63e+50,491000.0,57.578,2012-02-24 15:52:58.676,False,-1,-1
1788,0.171,-0.92,6.63e+50,752000.0,55.937,2012-05-12 01:20:07.769,True,128,188
1789,6.08,0.921,4.8800000000000005e+50,862000.0,21.738,2012-05-06 20:14:13.613,True,581,641
1790,1.003,-0.337,2.4399999999999998e+51,436000.0,38.207,2012-03-24 11:22:49.762,False,-1,-1
1791,3.864,-0.101,4.520000000000001e+50,205000.0,83.05,2012-03-22 14:02:44.638,False,-1,-1
1792,2.422,-0.267,7.77999999999999e+47,767000.0,52.285,2011-10-21 00:22:37.343,False,-1,-1
1793,4.869,-0.696,7.12e+52,1090000.0,49.823,2012-08-25 16:26:16.593,False,-1,-1
1794,3.835,1.158,2.63e+51,105000.0,80.818,2012-05-17 10:15:22.690,False,-1,-1
1795,3.341,0.464,9e+50,436000.0,53.846,2012-07-03 21:40:27.873,True,1,61
1796,5.919,0.579,2.4399999999999998e+51,246000.0,56.258,2012-06-18 04:21:41.460,False,-1,-1
1797,3.71,-1.024,8.38e+48,7810000.0,77.878,2012-06-12 05:11:16.799,False,-1,-1
1798,2.522,-1.383,6.66e+48,473000.0,57.748,2012-03-13 23:23:58.571,True,169,229
1799,5.906,0.545,4.91e+47,162000.0,71.501,2012-05-08 09:30:07.001,True,455,515
1800,1.461,-0.726,8.339999999999991e+50,907000.0,41.747,2012-02-06 12:12:17.188,False,-1,-1
1801,2.987,-0.153,6.14e+50,786000.0,9.503,2012-01-04 23:05:34.023,True,1,61
1802,2.921,0.615,1.05e+49,790000.0,15.583,2012-03-02 07:15:03.978,True,276,336
1803,1.019,1.115,3.87e+50,1550000.0,21.194,2012-01-15 21:20:55.544,True,1,61
1804,3.17,0.044,5.680000000000001e+50,651000.0,49.584,2012-01-15 10:20:31.495,True,784,844
1805,1.607,0.523,4.89e+49,346000.0,57.282,2012-08-21 12:19:34.626,False,-1,-1
1806,5.48,0.328,1.54e+51,584000.0,34.146,2012-01-30 20:53:59.289,True,18,78
1807,2.719,0.507,1.43e+51,811000.0,13.135,2011-10-06 09:40:47.568,True,1,61
1808,3.334,0.408,1.14e+50,372000.0,26.132,2011-10-24 22:30:04.880,True,101,161
1809,3.7,-0.718,7.74e+49,782000.0,46.139,2012-09-02 05:07:49.999,False,-1,-1
1810,5.959,-0.205,3.09e+49,233000.0,56.374,2012-01-31 07:08:07.759,True,45,105
1811,2.251,0.499,6.67e+47,331000.0,21.524,2011-10-27 20:31:34.831,True,1,61
1812,5.331,0.355,9.05e+48,615000.0,41.817,2012-05-02 08:31:57.978,False,-1,-1
1813,0.383,0.641,2.45e+49,642000.0,49.097,2011-12-04 04:44:24.531,False,-1,-1
1814,2.524,-0.224,7.150000000000001e+50,622000.0,25.535,2012-07-10 09:07:45.299,True,1,61
1815,4.465,-0.205,3.58e+51,1030000.0,20.715,2012-01-18 08:04:45.736,True,1,61
1816,0.778,-0.158,1.2199999999999999e+51,431000.0,17.91,2012-05-21 17:02:57.482,True,6,66
1817,5.323,-0.487,1.8e+49,436000.0,62.601,2012-04-24 21:39:14.350,False,-1,-1
1818,2.228,0.793,1.2199999999999999e+51,12800000.0,71.884,2012-04-15 04:16:37.114,False,-1,-1
1819,4.563,0.004,1.66e+51,760000.0,37.323,2011-09-27 23:37:03.033,False,-1,-1
1820,3.352,0.553,2.09e+52,628000.0,43.039,2012-04-05 02:47:44.642,True,227,287
1821,1.812,-0.398,1.9399999999999998e+51,360000.0,19.46,2011-12-11 18:53:40.794,True,1,61
1822,2.777,-0.815,2.1099999999999998e+47,622000.0,43.926,2011-10-27 13:54:20.980,False,-1,-1
1823,5.506,-0.251,6.18e+47,460000.0,71.799,2012-03-18 06:05:56.846,False,-1,-1
1824,5.447,-0.457,4.549999999999999e+47,538000.0,18.873,2011-10-17 20:02:11.622,True,1,61
1825,1.554,0.579,6.67e+47,498000.0,9.563,2012-01-12 18:17:20.736,True,1,61
1826,5.642,0.596,6.17e+48,1340000.0,38.853,2011-11-19 00:27:36.255,False,-1,-1
1827,1.121,-0.552,8.339999999999991e+50,487000.0,30.917,2012-04-13 11:25:15.989,True,1,61
1828,1.44,0.211,7.209999999999999e+47,1360000.0,40.481,2012-01-20 04:51:34.628,False,-1,-1
1829,1.036,0.265,5.26e+50,1220000.0,6.094,2012-05-06 12:31:16.839,True,1,61
1830,0.003,0.332,7.74e+49,634000.0,11.788,2011-09-17 10:03:55.467,True,1,61
1831,1.51,-0.234,1.54e+51,659000.0,43.139,2012-03-11 22:17:59.767,False,-1,-1
1832,0.619,-0.211,1.33e+48,1200000.0,24.793,2012-03-15 06:59:47.583,False,-1,-1
1833,5.442,1.105,1.67e+50,637000.0,29.16,2011-10-19 05:46:10.588,True,1,61
1834,0.529,-0.549,1.43e+51,1150000.0,36.871,2012-08-21 02:07:37.668,False,-1,-1
1835,1.329,0.049,4.9e+48,206000.0,78.332,2011-12-29 14:15:53.947,False,-1,-1
1836,4.359,-0.751,1.66e+51,194000.0,69.449,2011-12-06 23:35:20.565,False,-1,-1
1837,0.226,0.422,3.08e+50,556000.0,52.967,2012-05-13 16:25:28.081,False,-1,-1
1838,5.768,-0.929,2.09e+51,568000.0,19.499,2011-09-29 21:11:19.389,True,1,61
1839,3.515,0.27,1.8e+51,497000.0,55.789,2012-01-28 04:48:43.144,False,-1,-1
1840,5.016,0.274,5.25e+51,843000.0,24.617,2011-12-20 17:51:45.391,True,677,737
1841,1.357,0.075,3.32e+50,364000.0,18.534,2011-12-27 18:32:06.984,True,1,61
1842,4.516,-0.677,1.2199999999999999e+51,455000.0,20.209,2011-11-26 20:19:45.176,True,370,430
1843,3.431,-0.684,3.87e+50,3070000.0,30.08,2012-04-12 15:45:14.475,True,759,819
1844,4.853,1.182,4.18e+50,1800000.0,19.662,2012-03-20 09:38:07.518,True,1,61
1845,3.369,-0.088,4.549999999999999e+47,786000.0,33.338,2012-08-14 10:18:53.796,True,1,61
1846,0.132,-0.95,9.7e+51,502000.0,38.758,2012-09-06 22:50:25.759,True,114,174
1847,1.446,-0.685,6.64e+49,910000.0,29.266,2012-05-03 11:49:29.864,False,-1,-1
1848,0.821,0.795,2.28e+48,573000.0,8.173,2012-08-30 16:58:12.611,True,3,63
1849,3.048,-0.482,1.43e+51,1190000.0,32.112,2012-01-10 07:50:19.557,True,1895,1955
1850,2.678,0.674,1.8e+51,1040000.0,20.545,2012-05-14 04:12:04.876,True,91,151
1851,1.358,0.202,1.2199999999999999e+51,904000.0,33.58,2011-12-13 06:52:00.361,True,1078,1138
1852,2.261,-0.41,1.05e+50,216000.0,48.999,2012-06-19 14:07:14.134,False,-1,-1
1853,3.719,-0.354,3.59e+50,535000.0,50.869,2011-10-30 05:43:54.758,True,1,61
1854,4.157,0.687,9.72e+50,674000.0,18.489,2012-04-27 09:45:18.836,True,1,61
1855,1.535,0.48,7.150000000000001e+50,339000.0,60.28,2012-02-26 18:47:54.667,False,-1,-1
1856,6.228,-0.123,1.1299999999999999e+51,140000.0,53.289,2011-12-05 17:11:57.435,False,-1,-1
1857,5.799,1.065,6.14e+50,782000.0,18.568,2012-08-07 20:25:57.837,True,1,61
1858,5.884,0.076,1.54e+52,309000.0,58.305,2012-04-26 03:11:27.336,False,-1,-1
1859,2.308,-0.932,1.55e+49,1080000.0,43.173,2012-01-04 18:13:17.197,False,-1,-1
1860,3.283,0.224,1.43e+51,620000.0,24.394,2011-12-20 00:51:27.537,True,129,189
1861,4.263,-0.994,2.2599999999999998e+51,669000.0,29.347,2011-11-30 07:21:54.986,False,-1,-1
1862,1.299,-0.071,3.6e+49,1500000.0,53.513,2011-12-20 19:03:54.101,False,-1,-1
1863,1.851,-0.715,2.09e+51,188000.0,79.173,2012-02-23 03:47:15.527,False,-1,-1
1864,1.345,-0.306,3.59e+50,190000.0,78.222,2012-02-09 09:00:13.652,False,-1,-1
1865,4.859,-0.458,2.1e+49,160000.0,60.577,2012-04-29 04:07:03.936,False,-1,-1
1866,2.208,1.385,2.84e+51,11400000.0,26.991,2011-12-09 16:08:38.251,False,-1,-1
1867,4.091,0.664,1.95e+49,486000.0,43.564,2012-04-28 11:49:33.750,False,-1,-1
1868,2.812,0.23,4.8800000000000005e+50,694000.0,44.401,2011-12-15 02:29:18.376,False,-1,-1
1869,1.418,0.972,5.25e+51,338000.0,21.212,2012-01-01 12:49:56.201,True,1337,1397
1870,2.0,0.493,7.719999999999991e+50,5110000.0,81.335,2012-08-27 14:53:37.357,False,-1,-1
1871,4.98,-0.611,4.8800000000000005e+50,564000.0,36.278,2012-03-07 14:42:39.516,False,-1,-1
1872,1.812,-0.486,2.85e+50,272000.0,75.521,2011-10-06 23:14:26.177,False,-1,-1
1873,1.811,0.673,5.6699999999999995e+51,908000.0,25.356,2011-11-04 21:47:12.884,True,1,61
1874,6.034,0.516,1.43e+51,685000.0,19.105,2011-11-19 13:41:36.829,True,2,62
1875,4.268,0.453,9e+50,395000.0,87.454,2011-11-30 15:19:24.218,False,-1,-1
1876,5.857,-0.877,6.61e+51,548000.0,46.556,2011-10-29 06:21:51.413,False,-1,-1
1877,1.936,0.509,5.6699999999999995e+51,169000.0,72.241,2012-07-01 17:28:18.116,False,-1,-1
1878,0.055,0.767,2.2600000000000003e+50,598000.0,18.046,2011-09-19 00:19:01.582,True,1,61
1879,2.863,0.777,1.43e+51,959000.0,40.11,2012-03-14 07:35:11.460,False,-1,-1
1880,5.765,0.14,3.32e+50,15300000.0,80.601,2012-07-29 23:30:32.225,False,-1,-1
1881,5.218,0.487,2.6400000000000003e+50,131000.0,78.214,2012-06-13 06:54:47.052,True,807,867
1882,4.109,0.535,3.58e+51,3560000.0,81.446,2011-10-08 01:09:29.609,False,-1,-1
1883,5.84,1.022,1.8e+51,982000.0,31.284,2011-10-03 04:52:07.403,True,1,61
1884,6.101,0.258,7.74e+49,1210000.0,24.132,2011-12-27 10:32:10.750,False,-1,-1
1885,0.312,-0.944,9.03e+49,851000.0,39.667,2012-08-09 22:29:16.192,True,2,62
1886,3.889,0.746,2.85e+50,571000.0,46.173,2012-06-12 18:10:24.131,False,-1,-1
1887,2.819,0.047,9.72e+50,588000.0,14.558,2012-03-31 14:41:03.243,True,1,61
1888,4.66,-1.039,1.8e+50,613000.0,38.933,2012-05-13 11:01:16.664,False,-1,-1
1889,2.8,0.853,9.77e+48,314000.0,52.901,2011-11-14 14:25:09.349,False,-1,-1
1890,5.525,1.005,2.45e+49,367000.0,50.177,2012-08-15 00:13:37.136,True,1,61
1891,5.962,-0.616,2.6400000000000003e+50,7000000.0,49.118,2011-11-16 16:29:57.012,False,-1,-1
1892,5.094,0.621,7.150000000000001e+50,569000.0,76.353,2012-06-24 06:54:49.439,False,-1,-1
1893,5.699,0.387,2.6400000000000003e+50,110000.0,82.471,2012-07-17 01:12:01.268,False,-1,-1
1894,5.908,-0.225,7.719999999999991e+50,954000.0,24.189,2012-03-20 05:04:19.028,True,1,61
1895,6.239,1.382,3.89e+48,338000.0,72.704,2012-01-23 17:42:07.861,False,-1,-1
1896,0.729,-1.248,7.17e+49,545000.0,31.398,2011-10-17 19:58:07.934,False,-1,-1
1897,4.989,0.385,1.2199999999999999e+51,310000.0,85.112,2012-03-21 03:29:52.169,False,-1,-1
1898,2.89,-0.152,5.26e+50,666000.0,31.161,2011-10-04 05:14:51.542,False,-1,-1
1899,0.181,0.246,2.65e+49,606000.0,42.255,2012-06-11 13:24:15.570,True,12,72
1900,5.966,-1.132,1.2199999999999999e+51,600000.0,53.5,2012-04-01 08:22:33.817,False,-1,-1
1901,5.616,0.502,1.2300000000000002e+50,779000.0,10.485,2012-06-02 12:48:22.030,True,1,61
1902,1.528,-0.804,1.54e+51,2400000.0,36.851,2011-10-16 17:59:49.851,False,-1,-1
1903,4.875,1.027,2.86e+49,631000.0,25.199,2012-08-31 13:06:04.978,True,1,61
1904,5.559,-0.43,3.6e+49,916000.0,9.895,2012-06-25 00:05:36.745,True,1,61
1905,1.369,-1.103,4.5000000000000006e+51,4580000.0,46.326,2012-01-03 09:39:51.168,False,-1,-1
1906,0.171,-1.027,4.9e+48,328000.0,54.862,2012-04-26 14:47:52.150,True,23,83
1907,3.245,-0.983,6.18e+47,1020000.0,31.578,2012-02-25 19:19:59.828,False,-1,-1
1908,6.016,-0.424,4.1900000000000004e+49,941000.0,33.859,2011-12-03 02:33:00.836,True,359,419
1909,2.923,0.714,4.9e+48,230000.0,67.142,2012-08-10 07:44:46.647,False,-1,-1
1910,3.159,-0.658,1.2199999999999999e+51,372000.0,48.919,2012-07-19 04:54:55.820,False,-1,-1
1911,5.073,0.893,4.8800000000000005e+50,637000.0,50.15,2011-12-14 15:15:08.614,False,-1,-1
1912,5.781,0.771,2.09e+51,695000.0,33.804,2012-04-04 08:13:21.598,True,1,61
1913,4.051,1.382,1.67e+49,770000.0,60.953,2012-08-11 10:50:37.293,False,-1,-1
1914,1.102,0.567,9.72e+50,1360000.0,30.271,2012-01-27 03:19:53.431,False,-1,-1
1915,4.646,1.151,1.3199999999999999e+51,715000.0,63.193,2012-08-05 03:07:38.648,False,-1,-1
1916,3.216,-0.401,1.06e+48,539000.0,16.979,2011-10-06 12:39:11.714,True,6,66
1917,4.907,0.65,1.67e+48,757000.0,16.316,2012-04-05 12:56:36.440,True,1,61
1918,1.356,-0.276,3.34e+48,1100000.0,34.862,2012-05-25 05:33:27.152,False,-1,-1
1919,2.991,-0.277,9e+50,424000.0,70.812,2012-07-21 02:35:45.582,False,-1,-1
1920,4.937,-0.879,5.26e+50,513000.0,72.335,2012-01-25 07:23:57.512,False,-1,-1
1921,3.966,0.443,9.06999999999999e+47,1190000.0,22.398,2012-07-15 02:38:18.412,True,3,63
1922,2.915,-1.026,4.520000000000001e+50,742000.0,22.438,2011-09-23 22:30:12.264,False,-1,-1
1923,5.954,-0.562,3.08e+50,305000.0,54.339,2011-12-03 14:41:49.279,True,1,61
1924,6.148,0.219,1.2300000000000002e+50,930000.0,43.324,2012-05-25 01:45:23.223,False,-1,-1
1925,2.033,1.007,3.59e+50,596000.0,57.588,2012-07-09 20:08:38.412,False,-1,-1
1926,0.907,0.769,3.3300000000000003e+49,778000.0,59.903,2012-02-14 07:00:49.605,False,-1,-1
1927,1.956,0.26,9.72e+50,346000.0,23.767,2011-10-10 11:35:46.302,False,-1,-1
1928,4.45,-0.921,8.319999999999999e+51,1520000.0,38.924,2011-09-28 13:07:42.144,False,-1,-1
1929,5.522,-0.935,7.209999999999999e+47,434000.0,24.278,2012-07-17 17:33:33.102,False,-1,-1
1930,5.05,-0.684,5.3e+47,2270000.0,5.119,2012-03-30 03:47:44.699,True,1,61
1931,1.039,-0.736,6.64e+49,701000.0,8.3,2012-07-24 03:11:57.706,True,1,61
1932,3.853,-1.218,5.25e+51,448000.0,51.079,2011-11-02 17:15:18.514,False,-1,-1
1933,4.819,0.806,4.9e+48,997000.0,41.316,2012-03-03 16:07:56.812,False,-1,-1
1934,5.753,0.146,9.72e+50,357000.0,43.279,2012-08-25 23:58:42.641,False,-1,-1
1935,3.265,-1.377,1.95e+49,845000.0,25.19,2012-02-23 03:26:12.713,True,60,120
1936,5.662,-0.89,3.88e+49,721000.0,40.54,2012-02-25 04:27:28.026,False,-1,-1
1937,0.76,0.556,1.67e+50,870000.0,10.11,2011-11-23 11:30:02.125,True,1,61
1938,4.073,1.178,6.17e+48,503000.0,58.092,2012-09-08 10:16:51.917,False,-1,-1
1939,4.471,1.011,1.43e+50,1020000.0,19.429,2012-03-11 12:24:24.313,True,463,523
1940,2.751,-0.353,5.28e+49,1010000.0,11.671,2012-01-13 00:29:59.267,True,30,90
1941,5.308,-0.526,1.3200000000000001e+50,406000.0,76.13,2012-03-18 07:41:18.348,False,-1,-1
1942,6.128,-0.865,1.05e+50,665000.0,2.675,2012-07-02 10:48:48.266,True,1,61
1943,1.489,-0.392,1.43e+51,414000.0,44.857,2012-06-14 02:44:07.842,False,-1,-1
1944,0.322,-1.079,1.43e+51,195000.0,57.482,2012-02-02 04:15:51.781,True,83,143
1945,4.045,-0.133,7.150000000000001e+50,345000.0,44.053,2011-09-27 23:37:06.056,False,-1,-1
1946,1.209,0.187,4.8800000000000005e+50,564000.0,27.958,2012-08-18 05:50:16.423,True,3,63
1947,3.033,0.944,4.5300000000000003e+49,442000.0,55.38,2012-05-29 02:59:21.164,True,158,218
1948,1.063,-0.065,3.58e+51,341000.0,61.372,2012-08-02 03:15:42.292,False,-1,-1
1949,2.221,-1.173,3.59e+50,397000.0,80.539,2012-04-27 04:31:57.825,False,-1,-1
1950,4.354,0.921,9.749999999999989e+49,924000.0,31.923,2012-01-20 15:59:09.729,True,238,298
1951,3.092,-0.013,1.55e+49,393000.0,57.145,2012-02-06 22:25:27.421,False,-1,-1
1952,5.018,-0.06,1.0499999999999999e+51,505000.0,74.769,2012-02-28 15:32:03.937,False,-1,-1
1953,5.386,-0.248,9e+50,446000.0,13.841,2012-05-10 17:42:00.371,True,1,61
1954,2.431,0.219,2.85e+50,584000.0,47.865,2012-08-02 22:44:02.962,False,-1,-1
1955,3.274,0.918,4.5300000000000003e+49,391000.0,29.389,2012-06-05 09:11:43.058,True,198,258
1956,1.294,0.031,4.8800000000000005e+50,597000.0,43.117,2012-05-21 04:32:45.634,False,-1,-1
1957,0.653,-0.869,2.45e+50,213000.0,82.928,2012-09-01 08:10:16.420,False,-1,-1
1958,2.371,-0.6,4.89e+49,1780000.0,23.685,2012-04-25 14:02:59.503,True,269,329
1959,3.185,1.144,3.6e+49,1150000.0,31.851,2012-03-09 07:50:22.038,False,-1,-1
1960,2.103,0.711,7.19e+48,438000.0,77.261,2012-02-19 04:23:00.652,False,-1,-1
1961,3.784,1.212,1.67e+50,169000.0,86.002,2011-09-30 07:07:14.103,False,-1,-1
1962,2.889,0.26,6.18e+47,744000.0,27.806,2011-10-28 02:58:47.084,False,-1,-1
1963,2.936,-0.691,2.27e+49,721000.0,55.659,2012-01-13 20:35:02.839,False,-1,-1
1964,3.255,-0.603,2.4399999999999998e+51,531000.0,25.516,2011-12-11 18:50:16.184,True,1,61
1965,6.014,-0.306,1.14e+50,436000.0,32.186,2012-03-15 15:17:23.061,False,-1,-1
1966,2.565,-0.774,2.63e+51,655000.0,46.685,2011-11-21 22:56:31.146,False,-1,-1
1967,1.046,0.239,1.66e+51,1120000.0,16.397,2012-05-04 20:05:02.219,True,1,61
1968,0.327,0.787,7.19e+48,322000.0,52.66,2012-08-19 07:10:36.479,False,-1,-1
1969,5.857,0.459,2.2600000000000003e+50,1190000.0,21.368,2012-03-19 17:55:50.416,False,-1,-1
1970,4.48,0.085,1.43e+49,11600000.0,81.648,2012-07-23 07:25:34.803,False,-1,-1
1971,4.088,0.484,5.7e+49,2190000.0,82.676,2012-04-27 23:09:33.871,False,-1,-1
1972,5.989,-0.611,5.680000000000001e+50,551000.0,40.104,2012-03-05 19:05:03.215,False,-1,-1
1973,0.95,-0.747,2.1099999999999998e+47,243000.0,46.75,2012-03-23 18:51:21.393,False,-1,-1
1974,0.043,-0.39,3.86e+51,363000.0,43.504,2011-09-19 12:51:26.039,True,1,61
1975,3.134,-0.644,4.1699999999999995e+51,305000.0,71.418,2011-11-09 06:24:32.896,False,-1,-1
1976,5.784,0.338,3.3099999999999995e+51,5900000.0,22.807,2012-03-07 05:10:03.504,True,1,61
1977,6.24,1.135,2.4399999999999998e+51,410000.0,81.362,2012-06-30 06:53:22.494,False,-1,-1
1978,2.61,-1.078,9.03e+49,339000.0,47.157,2012-02-16 21:46:18.112,True,1,61
1979,3.473,1.142,7.719999999999991e+50,467000.0,58.992,2011-12-09 15:26:42.705,False,-1,-1
1980,5.076,0.117,1.0499999999999999e+51,881000.0,11.992,2012-07-17 07:39:02.720,True,1,61
1981,4.489,-0.794,9e+50,416000.0,85.86,2012-05-10 21:46:46.379,False,-1,-1
1982,0.42,1.527,1.54e+51,375000.0,60.307,2011-12-23 13:16:25.353,False,-1,-1
1983,5.029,0.614,7.209999999999999e+47,455000.0,87.072,2012-04-26 09:29:16.630,False,-1,-1
1984,0.163,-0.066,2.27e+49,1130000.0,40.666,2012-06-12 12:36:41.020,False,-1,-1
1985,4.952,-1.109,1.8e+51,461000.0,84.686,2012-06-03 21:51:38.628,False,-1,-1
1986,5.334,-0.924,1.8e+50,173000.0,47.375,2012-05-23 12:37:43.140,False,-1,-1
1987,3.607,-0.309,1.9399999999999998e+51,478000.0,14.51,2012-02-14 04:05:31.316,True,1,61
1988,1.079,-1.041,8.979999999999999e+51,516000.0,77.433,2012-02-22 13:33:26.695,False,-1,-1
1989,2.849,0.631,6.61e+51,346000.0,59.989,2011-09-30 13:43:55.820,False,-1,-1
1990,5.274,0.705,1.2300000000000002e+50,294000.0,76.938,2011-12-06 07:42:33.856,False,-1,-1
1991,0.307,-1.334,9.749999999999989e+49,387000.0,47.038,2012-05-16 12:50:29.077,False,-1,-1
1992,1.518,1.22,2.46e+48,1180000.0,9.503,2012-01-29 05:18:48.557,True,1,61
1993,5.598,0.472,4.18e+50,567000.0,20.772,2012-05-23 03:43:33.099,True,1,61
1994,2.131,0.531,1.3199999999999999e+51,2620000.0,64.289,2012-07-30 19:19:35.332,False,-1,-1
1995,3.446,0.181,2.45e+49,149000.0,63.634,2012-03-07 16:36:38.853,False,-1,-1
1996,0.484,-0.693,1.3199999999999999e+51,413000.0,37.479,2012-07-29 00:08:09.469,False,-1,-1
1997,1.884,1.002,1.9399999999999998e+51,432000.0,71.801,2012-01-13 04:57:51.286,True,89,149
1998,3.819,1.144,4.21e+47,801000.0,52.98,2012-02-07 05:16:16.803,False,-1,-1
1999,2.169,0.346,1.9399999999999998e+51,351000.0,72.006,2011-10-19 10:47:35.586,False,-1,-1
2000,1.871,-0.513,3.88e+49,12700000.0,76.947,2012-08-24 18:52:20.382,False,-1,-1
2001,0.091,0.74,8.339999999999991e+50,859000.0,12.761,2012-03-19 19:46:03.245,True,35,95
2002,5.933,0.642,1.66e+51,455000.0,38.932,2011-10-28 19:54:17.886,False,-1,-1
2003,2.444,-0.756,9e+50,741000.0,64.019,2012-07-11 01:34:10.758,False,-1,-1
2004,3.094,0.376,5.28e+49,259000.0,60.214,2012-07-18 04:53:51.398,False,-1,-1
2005,0.007,0.009,1.05e+50,431000.0,25.753,2012-02-03 06:44:28.159,True,10,70
2006,3.826,-1.167,3.3300000000000003e+49,406000.0,31.977,2011-12-31 13:41:52.115,True,2639,2699
2007,1.293,0.004,6.63e+50,442000.0,60.718,2011-11-19 23:42:50.399,False,-1,-1
2008,5.087,0.627,1.3200000000000001e+50,287000.0,66.202,2012-01-03 05:23:29.526,False,-1,-1
2009,5.371,-0.362,2.6599999999999997e+47,166000.0,25.26,2012-07-18 17:25:34.022,True,1,61
2010,0.568,0.63,1.3199999999999999e+51,482000.0,6.387,2012-07-08 16:02:10.194,True,1,61
2011,1.087,0.404,2.2599999999999998e+51,576000.0,17.829,2011-11-24 11:51:36.836,True,1,61
2012,4.015,-0.99,5.26e+50,495000.0,38.194,2011-09-14 06:04:22.282,False,-1,-1
2013,5.898,0.46,5.680000000000001e+50,457000.0,41.24,2011-11-24 18:45:02.237,False,-1,-1
2014,2.196,0.656,2.27e+49,1470000.0,11.939,2012-07-22 15:52:34.157,True,1,61
2015,6.195,1.111,2.86e+49,1040000.0,37.763,2012-03-01 13:08:32.530,False,-1,-1
2016,3.459,-0.631,4.9e+48,931000.0,33.981,2011-10-07 05:04:36.179,True,1,61
2017,2.284,0.058,1.05e+49,369000.0,49.421,2012-08-05 04:16:43.278,False,-1,-1
2018,0.137,0.607,8.36e+49,305000.0,30.88,2012-01-06 03:01:45.338,False,-1,-1
2019,1.135,0.495,7.150000000000001e+50,487000.0,31.171,2012-05-19 10:38:33.480,True,2640,2700
2020,1.684,-0.142,4.89e+49,780000.0,63.022,2011-10-01 01:01:43.630,False,-1,-1
2021,2.168,0.094,2.28e+47,317000.0,34.125,2011-11-13 09:38:43.199,False,-1,-1
2022,4.671,-0.968,8.339999999999991e+50,482000.0,52.201,2012-05-14 01:13:04.864,False,-1,-1
2023,2.165,0.63,9e+50,369000.0,15.97,2012-07-31 23:40:32.844,True,1,61
2024,5.274,0.82,1.81e+48,967000.0,38.707,2012-09-07 03:32:43.360,False,-1,-1
2025,2.501,-0.427,2.2599999999999998e+51,1060000.0,25.644,2011-11-27 20:53:52.681,True,1,61
2026,0.299,0.615,1.67e+49,1320000.0,18.512,2012-01-22 23:19:28.939,False,-1,-1
2027,3.987,-0.946,9.82e+46,446000.0,63.819,2012-02-17 01:58:04.928,False,-1,-1
2028,4.027,0.011,5.26e+50,847000.0,51.441,2012-03-02 13:43:29.571,False,-1,-1
2029,0.293,-0.208,1.3200000000000001e+50,164000.0,74.297,2011-10-17 20:34:29.548,False,-1,-1
2030,4.852,-0.733,3.6e+49,53200.0,21.206,2012-03-13 17:11:05.643,True,1,61
2031,5.219,0.233,9.77e+48,972000.0,17.747,2012-07-21 06:59:43.590,True,1,61
